concept_id,category_id,nulls,api_url
34,110,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/34/110/
34,112,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/34/112/
34,346,"data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].custom_phoneme_sound, data.game_data.letters[1].vocabulary_phoneme, data.game_data.letters[2].custom_phoneme_sound, data.game_data.letters[2].vocabulary_phoneme",https://api-play-staging.brightzy.com/word/game/level/34/346/
51,232,"data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/51/232/
51,233,OK,https://api-play-staging.brightzy.com/word/game/level/51/233/
51,234,"data.game_data.showing_letters[0].letter.custom_phoneme_sound, data.game_data.showing_letters[1].letter.custom_phoneme_sound, data.game_data.showing_letters[2].letter.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/51/234/
51,235,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/51/235/
51,236,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/51/236/
51,237,"data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/51/237/
51,238,data.game_data.options[1].option.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/51/238/
51,240,data.game_data.options[2].option.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/51/240/
51,239,"data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/51/239/
51,241,"data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/51/241/
51,242,data.game_data.options[2].option.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/51/242/
51,243,data.game_data.problems[1].problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/51/243/
51,948,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/51/948/
51,968,"data.game_data.letters[0].content_type_sound, data.game_data.letters[0].custom_phoneme_sound, data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].content_type_sound, data.game_data.letters[1].custom_phoneme_sound, data.game_data.letters[1].vocabulary_phoneme",https://api-play-staging.brightzy.com/word/game/level/51/968/
33,104,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/33/104/
33,105,"data.game_data.question, data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/33/105/
33,107,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/33/107/
33,108,"data.game_data.letters[0].content_type_sound, data.game_data.letters[0].custom_phoneme_sound, data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].content_type_sound, data.game_data.letters[1].custom_phoneme_sound, data.game_data.letters[1].vocabulary_phoneme",https://api-play-staging.brightzy.com/word/game/level/33/108/
33,109,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/33/109/
33,113,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/33/113/
33,114,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/33/114/
33,149,"data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.custom_phoneme_sound, data.game_data.options[4].option.custom_phoneme_sound, data.game_data.options[5].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/33/149/
33,150,"data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.custom_phoneme_sound, data.game_data.options[4].option.custom_phoneme_sound, data.game_data.options[5].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/33/150/
33,158,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/33/158/
33,157,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/33/157/
33,146,"data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/33/146/
49,199,"data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/49/199/
49,201,OK,https://api-play-staging.brightzy.com/word/game/level/49/201/
49,200,"data.game_data.showing_letters[0].letter.custom_phoneme_sound, data.game_data.showing_letters[1].letter.custom_phoneme_sound, data.game_data.showing_letters[2].letter.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/49/200/
49,202,OK,https://api-play-staging.brightzy.com/word/game/level/49/202/
49,203,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/49/203/
49,972,OK,https://api-play-staging.brightzy.com/word/game/level/49/972/
1,351,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/1/351/
1,350,"data.game_data.letters[0].content_type_sound, data.game_data.letters[0].custom_phoneme_sound, data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].content_type_sound, data.game_data.letters[1].custom_phoneme_sound, data.game_data.letters[1].vocabulary_phoneme",https://api-play-staging.brightzy.com/word/game/level/1/350/
7,204,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/7/204/
3,197,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/3/197/
3,198,data.game_data.options[0].option.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/3/198/
3,419,data.game_data.question_image,https://api-play-staging.brightzy.com/word/game/level/3/419/
3,970,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/3/970/
8,123,"data.game_data.problems[0].problem.custom_phoneme_sound, data.game_data.problems[0].options[0].option.custom_phoneme_sound, data.game_data.problems[0].options[1].option.custom_phoneme_sound, data.game_data.problems[1].options[0].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/8/123/
9,131,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/9/131/
9,121,"data.game_data.problems[0].problem.custom_phoneme_sound, data.game_data.problems[0].options[1].option.custom_phoneme_sound, data.game_data.problems[1].problem.custom_phoneme_sound, data.game_data.problems[1].options[0].option.custom_phoneme_sound, data.game_data.problems[1].options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/9/121/
9,128,"data.game_data.question, data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/9/128/
9,356,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].letter.custom_phoneme_sound, data.game_data.showing_letters[1].letter.custom_phoneme_sound, data.game_data.showing_letters[2].letter.custom_phoneme_sound, data.game_data.showing_letters[3].letter.custom_phoneme_sound, data.game_data.showing_letters[4].letter.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/9/356/
9,969,"data.game_data.problems[0].problem.custom_phoneme_sound, data.game_data.problems[1].problem.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/9/969/
10,115,"data.game_data.question, data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/10/115/
10,122,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/10/122/
11,116,"data.game_data.question, data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/11/116/
11,124,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/11/124/
35,117,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/35/117/
35,125,data.game_data.options[0].option.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/35/125/
35,118,"data.game_data.question, data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/35/118/
35,229,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/35/229/
50,216,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/216/
50,221,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/221/
50,222,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/222/
50,223,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/223/
50,226,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/226/
50,224,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/224/
50,228,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].letter.custom_phoneme_sound, data.game_data.showing_letters[1].letter.custom_phoneme_sound, data.game_data.showing_letters[2].letter.custom_phoneme_sound, data.game_data.showing_letters[3].letter.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/228/
50,227,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/227/
50,225,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/225/
50,220,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/220/
50,218,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/218/
50,215,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/215/
50,217,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/217/
2,135,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/2/135/
50,219,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/50/219/
2,213,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].sequence_no, data.game_data.options[2].sequence_no",https://api-play-staging.brightzy.com/word/game/level/2/213/
2,214,"data.game_data.problems[0].problem.custom_phoneme_sound, data.game_data.problems[1].problem.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/2/214/
2,212,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[2].sequence_no",https://api-play-staging.brightzy.com/word/game/level/2/212/
2,353,"data.game_data.problem_list[0].problem.custom_phoneme_sound, data.game_data.problem_list[1].problem.custom_phoneme_sound, data.game_data.problem_list[3].problem.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/2/353/
2,352,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/2/352/
36,120,"data.game_data.letters[0].content_type_sound, data.game_data.letters[0].custom_phoneme_sound, data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].content_type_sound, data.game_data.letters[1].vocabulary_phoneme, data.game_data.letters[2].content_type_sound, data.game_data.letters[2].custom_phoneme_sound, data.game_data.letters[2].vocabulary_phoneme, data.game_data.letters[3].content_type_sound, data.game_data.letters[3].custom_phoneme_sound, data.game_data.letters[3].vocabulary_phoneme, data.game_data.letters[4].custom_phoneme_sound, data.game_data.letters[4].vocabulary_phoneme, data.game_data.options[0].option_sound, data.game_data.options[1].option_sound",https://api-play-staging.brightzy.com/word/game/level/36/120/
36,127,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/36/127/
36,129,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/36/129/
36,119,"data.game_data.letters[0].content_type_sound, data.game_data.letters[0].custom_phoneme_sound, data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].content_type_sound, data.game_data.letters[1].custom_phoneme_sound, data.game_data.letters[1].vocabulary_phoneme, data.game_data.letters[2].vocabulary_phoneme, data.game_data.letters[3].content_type_sound, data.game_data.letters[3].custom_phoneme_sound, data.game_data.letters[3].vocabulary_phoneme, data.game_data.letters[4].content_type_sound, data.game_data.letters[4].custom_phoneme_sound, data.game_data.letters[4].vocabulary_phoneme, data.game_data.options[0].option_sound, data.game_data.options[1].option_sound",https://api-play-staging.brightzy.com/word/game/level/36/119/
36,126,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/36/126/
36,132,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/36/132/
36,205,OK,https://api-play-staging.brightzy.com/word/game/level/36/205/
36,207,data.game_data.question_image,https://api-play-staging.brightzy.com/word/game/level/36/207/
36,210,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/36/210/
36,208,"data.game_data.letters[0].content_type_sound, data.game_data.letters[0].custom_phoneme_sound, data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].content_type_sound, data.game_data.letters[1].vocabulary_phoneme, data.game_data.letters[2].content_type_sound, data.game_data.letters[2].custom_phoneme_sound, data.game_data.letters[2].vocabulary_phoneme, data.game_data.letters[3].content_type_sound, data.game_data.letters[3].custom_phoneme_sound, data.game_data.letters[3].vocabulary_phoneme, data.game_data.letters[4].content_type_sound, data.game_data.letters[4].vocabulary_phoneme, data.game_data.options[0].option_sound, data.game_data.options[1].option_sound",https://api-play-staging.brightzy.com/word/game/level/36/208/
36,206,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/36/206/
36,355,"data.game_data.letters[0].content_type_sound, data.game_data.letters[0].custom_phoneme_sound, data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].content_type_sound, data.game_data.letters[1].custom_phoneme_sound, data.game_data.letters[1].vocabulary_phoneme, data.game_data.letters[2].vocabulary_phoneme, data.game_data.letters[3].content_type_sound, data.game_data.letters[3].custom_phoneme_sound, data.game_data.letters[3].vocabulary_phoneme, data.game_data.letters[4].content_type_sound, data.game_data.letters[4].vocabulary_phoneme, data.game_data.options[0].option_sound, data.game_data.options[1].option_sound",https://api-play-staging.brightzy.com/word/game/level/36/355/
36,420,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/36/420/
36,354,"data.game_data.problems[0].problem.custom_phoneme_sound, data.game_data.problems[1].problem.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/36/354/
36,421,data.game_data.options[0].option.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/36/421/
36,369,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/36/369/
6,130,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/6/130/
6,211,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/6/211/
20,71,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/20/71/
20,78,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/20/78/
20,69,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/20/69/
20,77,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/20/77/
20,70,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/20/70/
20,290,"data.game_data.problems[0].problem.custom_phoneme_sound, data.game_data.problems[1].problem.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/20/290/
20,292,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].option.custom_phoneme_sound, data.game_data.showing_letters[1].option.custom_phoneme_sound, data.game_data.showing_letters[2].option.custom_phoneme_sound, data.game_data.showing_letters[3].option.custom_phoneme_sound, data.game_data.showing_letters[4].option.custom_phoneme_sound, data.game_data.showing_letters[5].option.custom_phoneme_sound, data.game_data.showing_letters[6].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/20/292/
20,291,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/20/291/
21,73,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/21/73/
21,76,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].letter.custom_phoneme_sound, data.game_data.showing_letters[1].letter.custom_phoneme_sound, data.game_data.showing_letters[2].letter.custom_phoneme_sound, data.game_data.showing_letters[3].letter.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/21/76/
21,75,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].letter.custom_phoneme_sound, data.game_data.showing_letters[1].letter.custom_phoneme_sound, data.game_data.showing_letters[2].letter.custom_phoneme_sound, data.game_data.showing_letters[3].letter.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/21/75/
54,278,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/54/278/
21,74,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/21/74/
54,279,"data.game_data.question, data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/54/279/
54,277,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/54/277/
53,273,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/53/273/
53,274,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/53/274/
53,275,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/53/275/
53,276,"data.game_data.question, data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/53/276/
67,991,"data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/67/991/
19,72,OK,https://api-play-staging.brightzy.com/word/game/level/19/72/
19,64,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/19/64/
19,66,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/19/66/
19,65,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/19/65/
68,997,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].letter.custom_phoneme_sound, data.game_data.showing_letters[1].letter.custom_phoneme_sound, data.game_data.showing_letters[2].letter.custom_phoneme_sound, data.game_data.showing_letters[3].letter.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/68/997/
56,294,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/56/294/
56,293,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/56/293/
56,358,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/56/358/
22,79,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/22/79/
55,282,"data.game_data.letters[0].content_type_sound, data.game_data.letters[0].custom_phoneme_sound, data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].content_type_sound, data.game_data.letters[1].custom_phoneme_sound, data.game_data.letters[1].vocabulary_phoneme, data.game_data.options[0].option_sound, data.game_data.options[1].option_sound",https://api-play-staging.brightzy.com/word/game/level/55/282/
55,283,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/55/283/
55,285,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].option.custom_phoneme_sound, data.game_data.showing_letters[1].option.custom_phoneme_sound, data.game_data.showing_letters[2].option.custom_phoneme_sound, data.game_data.showing_letters[3].option.custom_phoneme_sound, data.game_data.showing_letters[4].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/55/285/
55,284,"data.game_data.question, data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/55/284/
52,271,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/52/271/
52,272,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].option.custom_phoneme_sound, data.game_data.showing_letters[1].option.custom_phoneme_sound, data.game_data.showing_letters[2].option.custom_phoneme_sound, data.game_data.showing_letters[3].option.custom_phoneme_sound, data.game_data.showing_letters[4].option.custom_phoneme_sound, data.game_data.showing_letters[5].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/52/272/
